Address,0,address,buy_1h,buy_1h_change_percent,buy_24h,buy_24h_change_percent,buy_2h,buy_2h_change_percent,buy_30m,buy_30m_change_percent,buy_4h,buy_4h_change_percent,buy_8h,buy_8h_change_percent,buy_history_1h,buy_history_24h,buy_history_2h,buy_history_30m,buy_history_4h,buy_history_8h,history_12h_price,history_1h_price,history_24h_price,history_2h_price,history_30m_price,history_4h_price,history_6h_price,history_8h_price,holder,last_trade_human_time,last_trade_unix_time,market,price,price_change_12h_percent,price_change_1h_percent,price_change_24h_percent,price_change_2h_percent,price_change_30m_percent,price_change_4h_percent,price_change_6h_percent,price_change_8h_percent,sell_1h,sell_1h_change_percent,sell_24h,sell_24h_change_percent,sell_2h,sell_2h_change_percent,sell_30m,sell_30m_change_percent,sell_4h,sell_4h_change_percent,sell_8h,sell_8h_change_percent,sell_history_1h,sell_history_24h,sell_history_2h,sell_history_30m,sell_history_4h,sell_history_8h,trade_1h,trade_1h_change_percent,trade_24h,trade_24h_change_percent,trade_2h,trade_2h_change_percent,trade_30m,trade_30m_change_percent,trade_4h,trade_4h_change_percent,trade_8h,trade_8h_change_percent,trade_history_1h,trade_history_24h,trade_history_2h,trade_history_30m,trade_history_4h,trade_history_8h,unique_wallet_1h,unique_wallet_1h_change_percent,unique_wallet_24h,unique_wallet_24h_change_percent,unique_wallet_2h,unique_wallet_2h_change_percent,unique_wallet_30m,unique_wallet_30m_change_percent,unique_wallet_4h,unique_wallet_4h_change_percent,unique_wallet_8h,unique_wallet_8h_change_percent,volume_1h,volume_1h_change_percent,volume_1h_usd,volume_24h,volume_24h_change_percent,volume_24h_usd,volume_2h,volume_2h_change_percent,volume_2h_usd,volume_30m,volume_30m_change_percent,volume_30m_usd,volume_4h,volume_4h_change_percent,volume_4h_usd,volume_8h,volume_8h_change_percent,volume_8h_usd,volume_buy_1h,volume_buy_1h_change_percent,volume_buy_1h_usd,volume_buy_24h,volume_buy_24h_change_percent,volume_buy_24h_usd,volume_buy_2h,volume_buy_2h_change_percent,volume_buy_2h_usd,volume_buy_30m,volume_buy_30m_change_percent,volume_buy_30m_usd,volume_buy_4h,volume_buy_4h_change_percent,volume_buy_4h_usd,volume_buy_8h,volume_buy_8h_change_percent,volume_buy_8h_usd,volume_buy_history_1h,volume_buy_history_1h_usd,volume_buy_history_24h,volume_buy_history_24h_usd,volume_buy_history_2h,volume_buy_history_2h_usd,volume_buy_history_30m,volume_buy_history_30m_usd,volume_buy_history_4h,volume_buy_history_4h_usd,volume_buy_history_8h,volume_buy_history_8h_usd,volume_history_1h,volume_history_1h_usd,volume_history_24h,volume_history_24h_usd,volume_history_2h,volume_history_2h_usd,volume_history_30m,volume_history_30m_usd,volume_history_4h,volume_history_4h_usd,volume_history_8h,volume_history_8h_usd,volume_sell_1h,volume_sell_1h_change_percent,volume_sell_1h_usd,volume_sell_24h,volume_sell_24h_change_percent,volume_sell_24h_usd,volume_sell_2h,volume_sell_2h_change_percent,volume_sell_2h_usd,volume_sell_30m,volume_sell_30m_change_percent,volume_sell_30m_usd,volume_sell_4h,volume_sell_4h_change_percent,volume_sell_4h_usd,volume_sell_8h,volume_sell_8h_change_percent,volume_sell_8h_usd,volume_sell_history_1h,volume_sell_history_1h_usd,volume_sell_history_24h,volume_sell_history_24h_usd,volume_sell_history_2h,volume_sell_history_2h_usd,volume_sell_history_30m,volume_sell_history_30m_usd,volume_sell_history_4h,volume_sell_history_4h_usd,volume_sell_history_8h,volume_sell_history_8h_usd,0,liquidityAddedAt,0_market,Address_market,Price,Liquidity,Total Supply,Market Cap,RugCheck_Score,Risk_Status
A5oRvn9PedKA4PND19Cw77C2XHKkUgP73HiEYcc4tDz6,,A5oRvn9PedKA4PND19Cw77C2XHKkUgP73HiEYcc4tDz6,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0.018751126216021784,0.0021081805787621995,0.018751126216021784,0.00213645148363291,0.004144089129329138,0.00485267147803859,0.018751126216021784,0.018751126216021784,10003,2024-12-03T17:58:14.000Z,1733248694,1,0.00021399707470261037,-86.29694881409253,21.881230156489902,-86.29694881409253,20.268419058425515,-37.996593627040674,-47.050270455272226,-86.29694881409253,-86.29694881409253,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 12:05:11,,A5oRvn9PedKA4PND19Cw77C2XHKkUgP73HiEYcc4tDz6,0.00021399707470261037,158328.7642811286,1000000000.0,213997.07470261038,5869,LOW RISK
FzgGazFt1iKRaSKNyUfFCBQ8PbVMvorTBmSXyxDzpump,,FzgGazFt1iKRaSKNyUfFCBQ8PbVMvorTBmSXyxDzpump,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,6.705421668443622e-05,2.2668894902324798e-05,6.705421668443622e-05,7.107705794513966e-05,0.0002321560718874407,5.1721658311346965e-05,8.401214055564377e-05,7.580482902879522e-05,324,2024-12-03T17:48:10.000Z,1733248090,2,0.00021592635171889806,213.0375714064886,825.9599655785469,213.0375714064886,195.3201743333514,-9.584578284743465,305.83557891946714,149.8506644948266,176.90174112109557,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 10:46:47,,FzgGazFt1iKRaSKNyUfFCBQ8PbVMvorTBmSXyxDzpump,0.00021592635171889806,56832.66461083805,999999922.386469,215926.33496009148,400,LOW RISK
2pBv7K3yW24cAQhQdpu5zKsXe1mcYQVj3ZCB41uFRiuA,,2pBv7K3yW24cAQhQdpu5zKsXe1mcYQVj3ZCB41uFRiuA,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,2.2612998412079867e-07,5.228309674536986e-07,2.2612998412079867e-07,5.228309674536986e-07,5.228309674536986e-07,5.268362754312257e-07,5.268362754312257e-07,2.2836472019115793e-07,99,2024-12-03T15:30:01.000Z,1733239801,1,5.228309674536986e-07,131.20815644439358,0,131.20815644439358,0,0,-0.7602566801704576,-0.7602566801704576,128.94559501837716,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 09:48:11,,2pBv7K3yW24cAQhQdpu5zKsXe1mcYQVj3ZCB41uFRiuA,5.228309674536986e-07,54760.74651390618,320000000000.0,167305.90958518354,85995,HIGH RISK
HhsbiocLYKDoaWZTyQJc5dvRe9ZkYmonznzU2EnxNbN,,HhsbiocLYKDoaWZTyQJc5dvRe9ZkYmonznzU2EnxNbN,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,4.865361673168115e-05,0.0009895383182733852,4.865361673168115e-05,0.0009895383182733852,0.0009895383182733852,0.0009895383182733852,0.0009895383182733852,0.0009895383182733852,24,2024-12-03T09:22:01.000Z,1733217721,1,0.0009895383182733852,1933.8432880140647,0,1933.8432880140647,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 09:07:08,,HhsbiocLYKDoaWZTyQJc5dvRe9ZkYmonznzU2EnxNbN,0.0009895383182733852,21122.10730480063,999962308.858732,989501.021444841,82869,HIGH RISK
ArySrRzg2nq3Usg2RtHxDMWuM1cny3no9MhtR4EbLviS,,ArySrRzg2nq3Usg2RtHxDMWuM1cny3no9MhtR4EbLviS,2,-98.09523809523809,108,,107,,2,-100,107,,108,,105,0,0,0,0,0,0.0048773057782818706,0.006320621060065859,0.004092737148214913,0.00662731718674035,0.00637418519703857,0.006000520890575232,0.006018375471882716,0.005194408401077947,72,2024-12-03T17:56:07.000Z,1733248567,1,0.006535296127221933,34.51418483113528,3.7978395956766393,60.30025559396638,-1.0056720613279604,2.925596081296577,9.334976563156113,9.0106149081017,26.302508443815125,1,-98.0392156862745,52,,52,,0,-100,52,,52,,51,0,0,1,0,0,3,-98.07692307692307,160,,159,,2,100,159,,160,,156,0,0,1,0,0,2,-94.87179487179486,40,,40,,1,0,40,,40,,22360.30598974352,-99.97697615489554,107.99726861640363,97160496.5696296,,19415.71932724402,97140395.49205098,,19317.513606905897,17159.8031578311,229.96430753378334,83.09380643797837,97140395.49205098,,19317.513606905897,97160496.5696296,,19415.71932724402,17159.803157825507,-99.98224955058663,83.09380643797832,96709760.59162661,,18527.77757720334,96689659.514048,,18429.571856865216,17159.803157831095,25962410697806.5,83.09380643797832,96689659.514048,,18429.571856865216,96709760.59162661,,18527.77757720334,96672499.71089022,18346.478050427242,0,0,0,0,6.609479896724224e-08,4.604316927725449e-12,0,0,0,0,97118035.18606128,19209.5163382895,0,0,0,0,5200.502831984091,24.90346217842992,0,0,0,0,5200.502831918013,-98.83275224494272,24.903462178425315,450735.978002981,,887.9417500406834,450735.978002981,,887.9417500406834,3.637978807091713e-12,-99.99999999999993,5.684341886080802e-14,450735.978002981,,887.9417500406834,450735.978002981,,887.9417500406834,445535.475171063,863.0382878622581,0,0,0,0,5200.502831917996,24.903462178425315,0,0,0,0,,2024-12-03 03:01:12,,ArySrRzg2nq3Usg2RtHxDMWuM1cny3no9MhtR4EbLviS,0.006535296127221933,42173.83953865558,100000000.0,653529.6127221932,32337,HIGH RISK
G73waZX8f73Ats93i2igrbvNdwZHEDxs4xUyxawryEfr,,G73waZX8f73Ats93i2igrbvNdwZHEDxs4xUyxawryEfr,0,,25,,0,,0,,0,,0,,0,0,0,0,0,0,0.0010147023119223939,0.0010147023119223939,4.851447590326212e-05,0.0010147023119223939,0.0010147023119223939,0.0010147023119223939,0.0010147023119223939,0.0010147023119223939,23,2024-12-03T04:08:40.000Z,1733198920,1,0.0010147023119223939,0,0,1991.5454470655532,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,25,,0,,0,,0,,0,,0,0,0,0,0,0,0,,23,,0,,0,,0,,0,,0,,0,39363226.215459004,,8394.887571147317,0,,0,0,,0,0,,0,0,,0,0,,0,39363226.215459004,,8394.887571147317,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-03 00:55:49,,G73waZX8f73Ats93i2igrbvNdwZHEDxs4xUyxawryEfr,0.0010147023119223939,21387.804824856543,999939060.346223,1014640.4763148186,82866,HIGH RISK
3iurp5a4MmbN2dRKaUD55Q1dvT8SNQVdzkBnhccRYN6w,,3iurp5a4MmbN2dRKaUD55Q1dvT8SNQVdzkBnhccRYN6w,1592,-8.294930875576037,7334,,3336,1.367365542388332,842,12.266666666666666,6630,860.8695652173913,7328,,1736,0,3291,750,690,0,0.055051983018940404,0.0006866470658624072,0.009947905716393967,0.0011799888422584228,0.00033171671522205136,0.0016391320942861615,0.0023496535541773036,0.006992272247377299,16713,2024-12-03T17:58:14.000Z,1733248694,2,0.00014571467270575232,-99.67326404070124,-73.8039185234101,-98.19183424171884,-84.75624358568837,-45.77462739267694,-89.02622763247979,-92.34463206245269,-97.42752257826633,2500,-0.5568814638027049,11099,,5017,-1.0453648915187377,1240,-1.5873015873015872,10089,914.989939637827,11089,,2514,0,5070,1260,994,0,4092,-3.7176470588235295,18433,,8353,-0.09568233464896543,2082,3.582089552238806,16719,892.8147268408552,18417,,4250,0,8361,2010,1684,0,2663,1.408987052551409,8270,,4379,7.697983275946877,1896,5.803571428571429,7651,762.5704622322435,8270,,42992713.082042724,-12.613168158626612,3733165.4693200146,418009962.16288275,,16803489.153730422,92471531.26944047,-10.267863246953523,8011675.484590743,23687668.8604908,22.701966328811615,1867756.7130907446,195544767.00742882,-11.966812377222078,15678473.120122872,417801261.02076596,,16788563.040233947,20831209.3385352,-16.30068537130553,1815567.793555223,308714223.0214267,,8660039.465712735,45910427.43545129,-13.00736996013025,3990036.9968271446,11315405.487191236,18.91171428037717,893697.8735693563,98725296.96449752,-52.94969040157043,7907773.957685064,308608552.52821213,,8652462.076762063,24888148.046308707,2161192.604301605,0,0,52775076.939747654,3913940.5479894103,9515803.851343943,921869.9199858604,209829218.56861222,740756.9961031413,0,0,49198159.69536932,4259052.7771457005,0,0,103052857.77818167,7663157.841513064,19305044.221551895,1865408.7562292716,222126191.59644413,1100646.7880006435,0,0,22161503.743507523,-8.837955063818766,1917597.6757647917,109295739.14145608,,8143449.688017687,46561103.83398917,-7.392285304692059,4021638.4877635986,12372263.373299561,26.38634771858948,974058.8395213883,96819470.0429313,687.3439245885831,7770699.162437808,109192708.49255383,,8136100.963471886,24310011.649060607,2097860.1728440956,0,0,50277780.83843401,3749217.293523653,9789240.370207954,943538.8362434112,12296973.027831912,359889.79189750215,0,0,,2024-12-03 00:38:56,,3iurp5a4MmbN2dRKaUD55Q1dvT8SNQVdzkBnhccRYN6w,0.00014571467270575232,57957.555764165314,999999999.5844772,145714.67264520456,22277,HIGH RISK
FniUbrkopKAbBX7aWNHR9EPB3cvyTkRSbhkMZ9CyjVcW,,FniUbrkopKAbBX7aWNHR9EPB3cvyTkRSbhkMZ9CyjVcW,42,-2.3255813953488373,1622,,85,-71.47651006711409,21,0,380,-69.40418679549114,1622,,43,0,298,21,1242,0,5.186325524154089e-05,5.1895263180242326e-05,9.975607050996824e-05,5.0478286175949725e-05,5.34985053178464e-05,4.716167576304358e-05,5.695367046431065e-05,6.382290790188335e-05,552,2024-12-03T17:58:11.000Z,1733248691,3,0.000112617080131245,51.92726796954267,51.83356233279975,-21.012900402216534,56.09568536834587,47.28341717288861,67.07300046850311,38.34828576662028,23.457907762016223,32,-54.929577464788736,1141,,103,-54.01785714285714,19,46.15384615384615,326,-60,1141,,71,0,224,13,815,0,74,-35.08771929824561,2763,,188,-63.984674329501914,40,17.647058823529413,706,-65.6781720952844,2763,,114,0,522,34,2057,0,46,-45.88235294117647,947,,116,-60.810810810810814,29,20.833333333333336,353,-54.215304798962386,947,,72482189.78856748,-54.8445124512001,4109.546396816408,1969381574.3900414,,198552.82234254677,232999091.99283695,-53.227969121717955,12525.908464194996,33671584.817851126,-13.24127814225565,1904.9553246726116,725167755.4843371,-41.716789794046264,50445.63468817991,1969381574.3900414,,198552.82234254677,41524867.45387819,-30.214133463724174,2374.528295750634,938149265.198601,,97672.58117238247,101028130.09846117,-61.34940031284096,5370.6453396424085,20007511.700270463,-7.016866155051458,1144.3444130075136,359864351.6133305,-37.770406393237856,25543.804406954816,938149265.198601,,97672.58117238247,59503262.64458275,2996.117043891901,0,0,261388260.25001094,20321.942659252934,21517355.753607355,1230.1838827431575,578284913.5852721,72128.77676542757,0,0,160516902.20426786,8416.362067378766,0,0,498159022.855317,38258.80632339457,38810604.97071569,2204.5910721437867,1244213818.905706,148107.18765436698,0,0,30957322.33468929,-69.35332449198826,1735.018101065774,1031232309.1914405,,100880.24117016431,131970961.8943758,-44.262137587329654,7155.263124552587,13664073.117580663,-20.98608569138817,760.610911665098,365303403.87100667,-45.14378322484309,24901.8302812251,1031232309.1914405,,100880.24117016431,101013639.55968513,5420.245023486866,0,0,236770762.60530603,17936.863664141638,17293249.21710833,974.4071894006291,665928905.320434,75978.41088893941,0,0,,2024-12-02 23:28:04,,FniUbrkopKAbBX7aWNHR9EPB3cvyTkRSbhkMZ9CyjVcW,0.000112617080131245,39395.714240602276,982897845.357219,110691.085411422,0,LOW RISK
GunY1WAyG4v74jDY2SSEtGq43MiBwhioEJb59LuAQmi1,,GunY1WAyG4v74jDY2SSEtGq43MiBwhioEJb59LuAQmi1,46,-66.66666666666666,1348,,184,-73.21688500727802,20,-23.076923076923077,868,80.83333333333333,1348,,138,0,687,26,480,0,2.4482365563602776e-06,3.470965265397266e-05,3.170428744380361e-07,2.1049918319323323e-05,4.417304474705658e-05,1.515222557366751e-05,3.964857191454259e-06,2.3399098853562777e-06,1681,2024-12-03T17:58:08.000Z,1733248688,1,1.5359613930016162e-05,943.5871218049067,-26.39084675319692,7958.6833748535355,21.375679591316846,-42.160470124264535,68.61867116007882,544.3985288691964,991.9002297221195,42,-65.57377049180327,673,,164,-55.79514824797843,11,-64.51612903225806,535,290.51094890510944,672,,122,0,371,31,137,0,88,-66.15384615384615,2021,,348,-67.10775047258979,31,-45.614035087719294,1403,127.3905996758509,2020,,260,0,1058,57,617,0,71,-57.98816568047337,631,,209,-48.39506172839506,27,-47.05882352941176,483,78.22878228782287,631,,1591774417.7702503,-34.18737826906388,5794.403327540765,37252218254.24951,,102355.32881515239,4010420531.395604,-71.05642529933591,16065.180763976103,603810491.8710687,-38.88334623943622,2233.5760896885586,17858239702.446556,-7.58309562126087,82902.1786547662,37181803743.566826,,102133.35701479157,630752236.1407759,-41.535802831516996,2281.695508044567,21301761446.37525,,53727.007830807044,1709621470.114966,-77.11301419600704,6780.019024536545,208994347.33320683,-50.446843347945624,791.1709924012669,9171285806.214003,-24.394672737728822,42140.53226800582,21301761446.37525,,53727.007830807044,1078869233.9741955,4498.323516491949,0,0,7469841091.161508,35378.24673541374,421757888.8075586,1490.5245156432693,12130475640.161257,11586.475562801206,0,0,2418646113.625367,10270.77743643524,0,0,13855995926.113396,66854.73138273461,987963925.8991702,3560.8272378521865,19323564041.12029,19231.17836002532,0,0,961022181.6294744,-28.26998314229089,3512.7078194961978,15950456807.874256,,48628.320984345344,2300799061.280638,-63.972075204187064,9285.161739439558,394816144.5378618,-30.269880807720718,1442.405097287292,8686953896.232552,20.768068067595948,40761.64638676039,15880042297.191576,,48406.34918398453,1339776879.6511714,5772.453919943292,0,0,6386154834.951888,31476.484647320875,566206037.0916116,2070.302722208917,7193088400.959031,7644.702797224112,0,0,,2024-12-02 23:13:03,,GunY1WAyG4v74jDY2SSEtGq43MiBwhioEJb59LuAQmi1,1.5359613930016162e-05,39175.44728834703,9999996685.492567,153596.0883906071,500,LOW RISK
2prQE4ioNRPPYc1xwMTbK385fyrUsSqZJ2Cc3G37p91h,,2prQE4ioNRPPYc1xwMTbK385fyrUsSqZJ2Cc3G37p91h,0,,24,,0,,0,,0,,0,,0,0,0,0,0,0,0.0010829318127009674,0.0010829318127009674,4.5876695863819955e-05,0.0010829318127009674,0.0010829318127009674,0.0010829318127009674,0.0010829318127009674,0.0010829318127009674,25,2024-12-02T23:09:20.000Z,1733180960,1,0.0010829318127009674,0,0,2260.5270438732864,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,24,,0,,0,,0,,0,,0,0,0,0,0,0,0,,24,,0,,0,,0,,0,,0,,0,39935680.881822005,,8958.738805508263,0,,0,0,,0,0,,0,0,,0,0,,0,39935680.881822005,,8958.738805508263,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-02 22:55:12,,2prQE4ioNRPPYc1xwMTbK385fyrUsSqZJ2Cc3G37p91h,0.0010829318127009674,22097.78667914644,999989605.564935,1082920.5562365605,84879,HIGH RISK
HaLnYYawBchBoKGMYyLK6PYY2NUd4vviC6fn2K7yH1WG,,HaLnYYawBchBoKGMYyLK6PYY2NUd4vviC6fn2K7yH1WG,32,0,4162,,64,-76.02996254681648,16,0,327,-91.47327249022165,4162,,32,0,267,16,3835,0,0.04041416458387127,0.03352531310608159,0.0179680376903526,0.03214965861577425,0.03158977447583103,0.04995441882479442,0.03266328774187171,0.04419480199559414,113,2024-12-03T17:58:13.000Z,1733248693,1,0.02093638040932394,-13.095320302216775,4.762035101700749,95.4682024237175,9.244706775566645,11.180914922389078,-29.69230528468106,7.526837352398398,-20.52956750965955,31,-11.428571428571429,1515,,66,-13.157894736842104,14,-17.647058823529413,140,-89.81818181818181,1515,,35,0,76,17,1375,0,63,-5.970149253731343,5677,,130,-62.09912536443149,30,-9.090909090909092,467,-91.03646833013435,5677,,67,0,343,33,5210,0,5,0,78,,6,-57.14285714285714,4,-20,18,-75.67567567567568,78,,85914.17687200096,-7.030269624626248,3478.606266218071,15744718.987281015,,578669.7737750716,178325.09010701397,-85.06553893972357,7209.158126140464,41574.82216099859,-6.234940873675444,1684.7087858639493,1362505.2123120208,-90.5264569583624,50609.52293683968,15744718.987281015,,578669.7737750716,43529.88563700136,-0.3839357261649533,1767.6353368866685,9935235.356116999,,359570.6597040747,87227.5421890038,-89.09470523769052,3537.333418747198,21768.42004499897,0.03195764995976505,884.5876388788474,881189.1305370036,-90.26745491924464,32704.277771745215,9935235.356116999,,359570.6597040747,43697.656552001354,1769.6980818603638,0,0,799864.1402200036,29386.44096182712,21761.465591998964,883.0476980077146,9054046.225580001,326866.3819323296,0,0,92410.91323500095,3730.55185992239,0,0,1194051.0567290138,43766.637379146916,44339.35471099858,1793.8974803540311,14382213.774969006,528060.250838232,0,0,42384.2912349996,-12.992285630142927,1710.9709293314029,5809483.631164016,,219099.114070997,91097.54791801017,-76.88975861381034,3671.824707393267,19806.40211599962,-12.275226388049516,800.121146985102,481316.08177501726,-90.96657383024281,17905.245165094468,5809483.631164016,,219099.114070997,48713.25668299959,1960.8537780620263,0,0,394186.91650901025,14380.196417319796,22577.88911899962,910.8497823463165,5328167.549389005,201193.86890590243,0,0,,2024-12-02 22:42:51,,HaLnYYawBchBoKGMYyLK6PYY2NUd4vviC6fn2K7yH1WG,0.02093638040932394,259595.70151375057,100000000.0,2093638.040932394,11399,LOW RISK
32bjZLfsPtX5zPQyn25DiHXydRHZPZVqgZNEmWpzEGRh,,32bjZLfsPtX5zPQyn25DiHXydRHZPZVqgZNEmWpzEGRh,0,,24,,0,,0,,0,,0,,0,0,0,0,0,0,0.0011243360592691986,0.0011243360592691986,4.564125433454177e-05,0.0011243360592691986,0.0011243360592691986,0.0011243360592691986,0.0011243360592691986,0.0011243360592691986,25,2024-12-03T01:44:38.000Z,1733190278,1,0.0011243360592691986,0,0,2363.420595385104,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,24,,0,,0,,0,,0,,0,0,0,0,0,0,0,,24,,0,,0,,0,,0,,0,,0,39973787.81315002,,8965.313342142605,0,,0,0,,0,0,,0,0,,0,0,,0,39973787.81315002,,8965.313342142605,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-02 22:31:57,,32bjZLfsPtX5zPQyn25DiHXydRHZPZVqgZNEmWpzEGRh,0.0011243360592691986,22514.316848314862,999959883.270669,1124290.9545838318,82879,HIGH RISK
6Ci1YYTAGSU7XPCdqAwiXBthmUG92AuwFXQD3PJeCLjB,,6Ci1YYTAGSU7XPCdqAwiXBthmUG92AuwFXQD3PJeCLjB,0,-100,23,,0,-100,0,,0,-100,0,-100,0,0,0,0,0,23,0.001066306248795249,0.001066306248795249,6.531629827281165e-05,0.001066306248795249,0.001066306248795249,0.001066306248795249,0.001066306248795249,0.001066306248795249,25,2024-12-03T10:09:38.000Z,1733220578,1,0.001066306248795249,0,0,1532.5270675039255,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,-100,23,,0,-100,0,,0,-100,0,-100,0,0,0,0,0,23,0,-100,23,,23,-100,0,,23,-100,23,0,0,-100,0,39909582.40781599,,8849.768516934957,0,-100,0,0,,0,0,-100,0,0,-100,0,0,,0,39909582.40781599,,8849.768516934957,39909582.40781599,,8849.768516934957,0,,0,39909582.40781599,,8849.768516934957,6.344635039567947e-09,-99.99999999999997,2.8421709430404007e-12,39909582.40781599,8849.768516934957,0,0,39909582.40781599,8849.768516934957,0,0,6.344635039567947e-09,2.8421709430404007e-12,39909582.40781599,8849.768516934957,0,0,0,0,0,0,0,0,0,0,39909582.40781599,8849.768516934957,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-02 20:49:23,,6Ci1YYTAGSU7XPCdqAwiXBthmUG92AuwFXQD3PJeCLjB,0.001066306248795249,21929.1418789784,1000000000.0,1066306.248795249,82877,HIGH RISK
66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0,,25,,0,,0,,0,,0,,0,0,0,0,0,0,0.0011134726620504497,0.0011134726620504497,4.8261949947809106e-05,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,0.0011134726620504497,25,2024-12-02T20:40:55.000Z,1733172055,1,0.0011134726620504497,0,0,2207.143957619965,0,0,0,0,0,0,,0,,0,,0,,0,,0,,0,0,0,0,0,0,0,,25,,0,,0,,0,,0,,0,0,0,0,0,0,0,,25,,0,,0,,0,,0,,0,,0,39939065.176348,,8960.707297765077,0,,0,0,,0,0,,0,0,,0,0,,0,39939065.176348,,8960.707297765077,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,,2024-12-02 20:23:12,,66v3CGxvriZQ7qS4L93ywsmZ62pevFZbtxuM4rChJwAo,0.0011134726620504497,22405.16700436901,999994615.865519,1113466.6669638965,82879,HIGH RISK
